"ids","entitynum","region","site","londd","latdd","altitude","samplenum","agebp","variable","value","group"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"JJATdelta",-3.35,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"Pinus",26.36,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"Poaceae",36.36,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"Ranunculaceae",2.73,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"Rumex",1.82,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,70,17949.36,"minD",27.22340971,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Artemisia",12.27,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Asteroideae",3.07,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Betula",1.84,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Chenopodiaceae",8.59,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Corylus",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"DJFPdelta",47.45,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"DJFTdelta",4.0125,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Ephedra",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"JJAPdelta",-10.9125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"JJATdelta",-1.1125,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Pinus",26.38,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Plantago",1.84,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Plumbaginaceae",1.23,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Poaceae",38.65,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Quercus..deciduous.",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Ranunculaceae",2.45,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Rosaceae",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Rubiaceae",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"Ulmus",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,71,18557.7,"minD",30.71258467,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Artemisia",36.06,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Asteroideae",1.44,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Chenopodiaceae",6.73,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Cichorioideae",0.96,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"DJFPdelta",58.9125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"DJFTdelta",-0.5625,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Ephedra",0.96,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"JJAPdelta",29.5125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"JJATdelta",-6.65,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Pinus",21.63,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Plantago",1.92,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"Poaceae",28.85,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,72,19166.03,"minD",14.53146691,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Artemisia",16.18,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Asteroideae",2.07,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Chenopodiaceae",7.47,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Corylus",0.83,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"DJFPdelta",34.2125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"DJFTdelta",-2.2125,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Ephedra",1.24,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"JJAPdelta",22.05,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"JJATdelta",-5.95,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Pinus",35.68,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Poaceae",31.95,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Quercus..deciduous.",1.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"Ranunculaceae",0.83,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,73,19774.37,"minD",22.78854351,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Artemisia",36.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Asteroideae",2,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Caryophyllaceae",0.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Chenopodiaceae",9.33,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"DJFPdelta",67.4125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"DJFTdelta",4.6625,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Ephedra",1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"JJAPdelta",27.05,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"JJATdelta",-4.7875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Pinus",27,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Plantago",1.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Poaceae",18.33,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Quercus..deciduous.",0.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Rubiaceae",1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"Rumex",1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,74,20382.71,"minD",19.28347102,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Artemisia",1.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Betula",11.53,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Corylus",3.39,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Cyperaceae",0.68,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"DJFPdelta",73.0375,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"DJFTdelta",2.925,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"JJAPdelta",-10.9125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"JJATdelta",-3.65,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Pinus",48.14,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Plantago",3.05,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Poaceae",14.92,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Quercus..deciduous.",9.83,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Rumex",3.73,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"Thalictrum",0.68,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,75,21234.39,"minD",15.25551282,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Artemisia",26.29,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Asteroideae",2.58,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Chenopodiaceae",1.03,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"DJFPdelta",61.6125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"DJFTdelta",1.6875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Dipsacaceae",0.52,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Ephedra",1.55,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Hippophae",0.52,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"JJAPdelta",16.6875,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"JJATdelta",-6.275,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Pinus",19.07,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Plantago",1.55,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Poaceae",44.85,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Ranunculaceae",1.04,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"Rumex",1.03,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,76,22207.73,"minD",27.62130399,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"Artemisia",43.75,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"Betula",6.25,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"DJFPdelta",84.575,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"DJFTdelta",11.8875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"JJAPdelta",13.5125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"JJATdelta",-5.375,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"Plantago",6.25,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"Poaceae",37.5,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"Rumex",6.25,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,77,23221.63,"minD",21.49129146,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Artemisia",36.25,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Asteroideae",3.75,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Betula",0.62,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Caryophyllaceae",0.62,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Chenopodiaceae",6.25,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Cichorioideae",0.62,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"DJFPdelta",84.025,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"DJFTdelta",10.375,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Ephedra",4.38,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"JJAPdelta",17.6875,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"JJATdelta",-3.825,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Pinus",15,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"Poaceae",32.5,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,78,24194.98,"minD",18.54183433,"Model"
